date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2/18/2021,California,State,Alpha,31,8.24,25.57142857,7.36322501
2/19/2021,California,State,Mu,0,0,0,0
2/19/2021,California,State,Other,83,24.63,78.42857143,23.27257312
2/19/2021,California,State,Gamma,0,0,0,0
2/19/2021,California,State,Total,337,100,337,100
2/19/2021,California,State,Alpha,19,5.64,24.57142857,7.291225095
2/19/2021,California,State,Beta,0,0,0.142857143,0.042390844
2/19/2021,California,State,Delta,0,0,0.285714286,0.084781687
2/19/2021,California,State,Epsilon,235,69.73,233.5714286,69.30902925
2/19/2021,California,State,Lambda,0,0,0,0
2/19/2021,California,State,Omicron,0,0,0,0
2/20/2021,California,State,Gamma,0,0,0,0
2/20/2021,California,State,Epsilon,142,66.05,223.8571429,69.15269197
2/20/2021,California,State,Beta,0,0,0.142857143,0.044130627
2/20/2021,California,State,Omicron,0,0,0,0
2/20/2021,California,State,Total,215,100,323.7142857,100
2/20/2021,California,State,Mu,0,0,0,0
2/20/2021,California,State,Alpha,25,11.63,24.14285714,7.458075905
2/20/2021,California,State,Lambda,0,0,0,0
2/20/2021,California,State,Other,48,22.33,75.28571429,23.25684025
2/20/2021,California,State,Delta,0,0,0.285714286,0.088261253
2/21/2021,California,State,Alpha,5,5.88,23.71428571,7.467386415
2/21/2021,California,State,Epsilon,61,71.76,219.2857143,69.05083221
2/21/2021,California,State,Lambda,0,0,0,0
2/21/2021,California,State,Gamma,0,0,0,0
2/21/2021,California,State,Mu,0,0,0,0
2/21/2021,California,State,Total,85,100,317.5714286,100
2/21/2021,California,State,Beta,0,0,0.142857143,0.044984256
2/21/2021,California,State,Omicron,0,0,0,0
2/21/2021,California,State,Other,19,22.35,74.14285714,23.34682861
2/21/2021,California,State,Delta,0,0,0.285714286,0.089968511
2/22/2021,California,State,Other,65,21.74,75.57142857,23.14085739
2/22/2021,California,State,Omicron,0,0,0,0
2/22/2021,California,State,Delta,1,0.33,0.285714286,0.087489064
2/22/2021,California,State,Mu,0,0,0,0
2/22/2021,California,State,Epsilon,215,71.91,226.1428571,69.24759405
2/22/2021,California,State,Gamma,0,0,0,0
2/22/2021,California,State,Total,299,100,326.5714286,100
2/22/2021,California,State,Alpha,17,5.69,24.28571429,7.436570429
2/22/2021,California,State,Beta,1,0.33,0.285714286,0.087489064
2/22/2021,California,State,Lambda,0,0,0,0
2/23/2021,California,State,Gamma,0,0,0,0
2/23/2021,California,State,Lambda,0,0,0,0
2/23/2021,California,State,Omicron,0,0,0,0
2/23/2021,California,State,Beta,0,0,0.142857143,0.048567266
2/23/2021,California,State,Delta,0,0,0.285714286,0.097134531
2/23/2021,California,State,Mu,0,0,0,0
2/23/2021,California,State,Total,295,100,294.1428571,100
2/23/2021,California,State,Other,52,17.63,65.71428571,22.3409422
2/23/2021,California,State,Alpha,22,7.46,21.85714286,7.430791646
2/23/2021,California,State,Epsilon,221,74.92,206.1428571,70.08256435
2/24/2021,California,State,Beta,0,0,0.142857143,0.052910053
2/24/2021,California,State,Alpha,32,11.31,21.57142857,7.989417989
2/24/2021,California,State,Lambda,0,0,0,0
2/24/2021,California,State,Other,57,20.14,59.14285714,21.9047619
2/24/2021,California,State,Total,283,100,270,100
2/24/2021,California,State,Gamma,0,0,0,0
2/24/2021,California,State,Epsilon,194,68.55,188.8571429,69.94708995
2/24/2021,California,State,Mu,0,0,0,0
2/24/2021,California,State,Delta,0,0,0.285714286,0.105820106
2/24/2021,California,State,Omicron,0,0,0,0
2/25/2021,California,State,Omicron,0,0,0,0
2/25/2021,California,State,Gamma,0,0,0,0
2/25/2021,California,State,Lambda,0,0,0,0
2/25/2021,California,State,Mu,0,0,0,0
2/25/2021,California,State,Beta,0,0,0.142857143,0.055710306
2/25/2021,California,State,Epsilon,187,66.55,179.2857143,69.91643454
2/25/2021,California,State,Other,70,24.91,56.28571429,21.94986072
2/25/2021,California,State,Alpha,24,8.54,20.57142857,8.022284123
2/25/2021,California,State,Total,281,100,256.4285714,100
2/25/2021,California,State,Delta,0,0,0.142857143,0.055710306
2/26/2021,California,State,Delta,0,0,0.142857143,0.05899705
2/26/2021,California,State,Epsilon,161,67.93,168.7142857,69.67551622
2/26/2021,California,State,Other,48,20.25,51.28571429,21.179941
2/26/2021,California,State,Alpha,28,11.81,21.85714286,9.026548673
2/26/2021,California,State,Mu,0,0,0,0
2/26/2021,California,State,Total,237,100,242.1428571,100
2/26/2021,California,State,Beta,0,0,0.142857143,0.05899705
2/26/2021,California,State,Omicron,0,0,0,0
2/26/2021,California,State,Gamma,0,0,0,0
2/26/2021,California,State,Lambda,0,0,0,0
2/27/2021,California,State,Delta,0,0,0.142857143,0.060132291
2/27/2021,California,State,Beta,0,0,0.142857143,0.060132291
2/27/2021,California,State,Lambda,0,0,0,0
2/27/2021,California,State,Alpha,12,6.56,20,8.418520746
2/27/2021,California,State,Other,36,19.67,49.57142857,20.86590499
2/27/2021,California,State,Omicron,0,0,0,0
2/27/2021,California,State,Gamma,0,0,0,0
2/27/2021,California,State,Mu,0,0,0,0
2/27/2021,California,State,Total,183,100,237.5714286,100
2/27/2021,California,State,Epsilon,135,73.77,167.7142857,70.59530968
2/28/2021,California,State,Epsilon,90,69.77,171.8571429,70.4745167
2/28/2021,California,State,Gamma,1,0.78,0.142857143,0.058582308
2/28/2021,California,State,Omicron,1,0.78,0.142857143,0.058582308
2/28/2021,California,State,Total,129,100,243.8571429,100
2/28/2021,California,State,Lambda,0,0,0,0
2/28/2021,California,State,Delta,0,0,0.142857143,0.058582308
2/28/2021,California,State,Alpha,18,13.95,21.85714286,8.963093146
2/28/2021,California,State,Mu,0,0,0,0
2/28/2021,California,State,Other,19,14.73,49.57142857,20.32806093
2/28/2021,California,State,Beta,0,0,0.142857143,0.058582308
3/1/2021,California,State,Beta,0,0,0,0
3/1/2021,California,State,Other,56,19.18,48.28571429,19.88235294
3/1/2021,California,State,Lambda,0,0,0,0
3/1/2021,California,State,Alpha,31,10.62,23.85714286,9.823529412
3/1/2021,California,State,Gamma,1,0.34,0.285714286,0.117647059
3/1/2021,California,State,Mu,0,0,0,0
3/1/2021,California,State,Epsilon,204,69.86,170.2857143,70.11764706
3/1/2021,California,State,Omicron,0,0,0.142857143,0.058823529
3/1/2021,California,State,Delta,0,0,0,0
3/1/2021,California,State,Total,292,100,242.8571429,100
3/2/2021,California,State,Epsilon,321,54.59,184.5714286,64.82689413
3/2/2021,California,State,Other,197,33.5,69,24.23482188
3/2/2021,California,State,Total,588,100,284.7142857,100
3/2/2021,California,State,Mu,0,0,0,0
3/2/2021,California,State,Alpha,65,11.05,30,10.53687908
3/2/2021,California,State,Gamma,5,0.85,1,0.351229303
3/2/2021,California,State,Beta,0,0,0,0
3/2/2021,California,State,Omicron,0,0,0.142857143,0.050175615
3/2/2021,California,State,Lambda,0,0,0,0
3/2/2021,California,State,Delta,0,0,0,0
3/3/2021,California,State,Omicron,0,0,0.142857143,0.043535046
3/3/2021,California,State,Delta,1,0.17,0.142857143,0.043535046
3/3/2021,California,State,Alpha,54,9.2,33.14285714,10.10013061
3/3/2021,California,State,Other,184,31.35,87.14285714,26.55637788
3/3/2021,California,State,Gamma,1,0.17,1.142857143,0.348280366
3/3/2021,California,State,Mu,0,0,0,0
3/3/2021,California,State,Epsilon,347,59.11,206.4285714,62.90814105
3/3/2021,California,State,Total,587,100,328.1428571,100
3/3/2021,California,State,Beta,0,0,0,0
3/3/2021,California,State,Lambda,0,0,0,0
3/4/2021,California,State,Omicron,0,0,0.142857143,0.04
3/4/2021,California,State,Gamma,2,0.41,1.428571429,0.4
3/4/2021,California,State,Delta,0,0,0.142857143,0.04
3/4/2021,California,State,Other,144,29.75,97.71428571,27.36
3/4/2021,California,State,Alpha,57,11.78,37.85714286,10.6
3/4/2021,California,State,Mu,0,0,0,0
3/4/2021,California,State,Epsilon,280,57.85,219.7142857,61.52
3/4/2021,California,State,Lambda,0,0,0,0
3/4/2021,California,State,Beta,1,0.21,0.142857143,0.04
3/4/2021,California,State,Total,484,100,357.1428571,100
3/5/2021,California,State,Mu,0,0,0,0
3/5/2021,California,State,Other,160,29.96,113.7142857,28.45906328
3/5/2021,California,State,Alpha,76,14.23,44.71428571,11.19056132
3/5/2021,California,State,Omicron,0,0,0.142857143,0.035752592
3/5/2021,California,State,Gamma,3,0.56,1.857142857,0.464783697
3/5/2021,California,State,Beta,0,0,0.142857143,0.035752592
3/5/2021,California,State,Delta,1,0.19,0.285714286,0.071505184
3/5/2021,California,State,Total,534,100,399.5714286,100
3/5/2021,California,State,Lambda,0,0,0,0
3/5/2021,California,State,Epsilon,294,55.06,238.7142857,59.74258134
3/6/2021,California,State,Alpha,63,17.5,52,12.2394082
3/6/2021,California,State,Beta,1,0.28,0.285714286,0.067249496
3/6/2021,California,State,Delta,0,0,0.285714286,0.067249496
3/6/2021,California,State,Lambda,0,0,0,0
3/6/2021,California,State,Epsilon,218,60.56,250.5714286,58.97780767
3/6/2021,California,State,Other,78,21.67,119.7142857,28.17753867
3/6/2021,California,State,Mu,0,0,0,0
3/6/2021,California,State,Total,360,100,424.8571429,100
3/6/2021,California,State,Gamma,0,0,1.857142857,0.437121722
3/6/2021,California,State,Omicron,0,0,0.142857143,0.033624748
3/7/2021,California,State,Total,329,100,453.4285714,100
3/7/2021,California,State,Beta,1,0.3,0.428571429,0.094517958
3/7/2021,California,State,Mu,0,0,0,0
3/7/2021,California,State,Epsilon,190,57.75,264.8571429,58.4120983
3/7/2021,California,State,Alpha,41,12.46,55.28571429,12.19281664
3/7/2021,California,State,Other,95,28.88,130.5714286,28.79647133
3/7/2021,California,State,Gamma,2,0.61,2,0.441083806
3/7/2021,California,State,Delta,0,0,0.285714286,0.063011972
3/7/2021,California,State,Lambda,0,0,0,0
3/7/2021,California,State,Omicron,0,0,0,0
3/8/2021,California,State,Other,231,37.02,155.5714286,31.06103822
3/8/2021,California,State,Total,624,100,500.8571429,100
3/8/2021,California,State,Delta,1,0.16,0.428571429,0.085567598
3/8/2021,California,State,Beta,1,0.16,0.571428571,0.114090131
3/8/2021,California,State,Epsilon,306,49.04,279.4285714,55.79007416
3/8/2021,California,State,Mu,0,0,0,0
3/8/2021,California,State,Lambda,0,0,0,0
3/8/2021,California,State,Omicron,0,0,0,0
3/8/2021,California,State,Alpha,80,12.82,62.28571429,12.4358243
3/8/2021,California,State,Gamma,5,0.8,2.571428571,0.51340559
3/9/2021,California,State,Epsilon,378,54.47,287.5714286,55.73089701
3/9/2021,California,State,Beta,5,0.72,1.285714286,0.249169435
3/9/2021,California,State,Omicron,0,0,0,0
3/9/2021,California,State,Lambda,0,0,0,0
3/9/2021,California,State,Alpha,93,13.4,66.28571429,12.84606866
3/9/2021,California,State,Total,694,100,516,100
3/9/2021,California,State,Delta,0,0,0.428571429,0.083056478
3/9/2021,California,State,Gamma,6,0.86,2.714285714,0.526024363
3/9/2021,California,State,Mu,0,0,0,0
3/9/2021,California,State,Other,212,30.55,157.7142857,30.56478405
3/10/2021,California,State,Gamma,8,1.13,3.714285714,0.697050938
3/10/2021,California,State,Lambda,0,0,0,0
3/10/2021,California,State,Epsilon,374,53.05,291.4285714,54.69168901
3/10/2021,California,State,Beta,0,0,1.285714286,0.241286863
3/10/2021,California,State,Alpha,113,16.03,74.71428571,14.02144772
3/10/2021,California,State,Total,705,100,532.8571429,100
3/10/2021,California,State,Delta,0,0,0.285714286,0.053619303
3/10/2021,California,State,Mu,0,0,0,0
3/10/2021,California,State,Omicron,0,0,0,0
3/10/2021,California,State,Other,210,29.79,161.4285714,30.29490617
3/11/2021,California,State,Beta,4,0.65,1.714285714,0.310559006
3/11/2021,California,State,Total,618,100,552,100
3/11/2021,California,State,Lambda,0,0,0,0
3/11/2021,California,State,Delta,0,0,0.285714286,0.051759834
3/11/2021,California,State,Mu,0,0,0,0
3/11/2021,California,State,Gamma,6,0.97,4.285714286,0.776397516
3/11/2021,California,State,Other,201,32.52,169.5714286,30.7194617
3/11/2021,California,State,Alpha,93,15.05,79.85714286,14.46687371
3/11/2021,California,State,Omicron,0,0,0,0
3/11/2021,California,State,Epsilon,314,50.81,296.2857143,53.67494824
3/12/2021,California,State,Beta,2,0.44,2,0.369685767
3/12/2021,California,State,Mu,0,0,0,0
3/12/2021,California,State,Gamma,8,1.75,5,0.924214418
3/12/2021,California,State,Epsilon,230,50.33,287.1428571,53.0763137
3/12/2021,California,State,Lambda,1,0.22,0.142857143,0.026406126
3/12/2021,California,State,Alpha,73,15.97,79.42857143,14.68180618
3/12/2021,California,State,Total,457,100,541,100
3/12/2021,California,State,Delta,0,0,0.142857143,0.026406126
3/12/2021,California,State,Omicron,0,0,0,0
3/12/2021,California,State,Other,143,31.29,167.1428571,30.89516768
3/13/2021,California,State,Alpha,45,15.41,76.85714286,14.46625437
3/13/2021,California,State,Total,292,100,531.2857143,100
3/13/2021,California,State,Beta,0,0,1.857142857,0.349556332
3/13/2021,California,State,Mu,0,0,0,0
3/13/2021,California,State,Gamma,2,0.68,5.285714286,0.9948911
3/13/2021,California,State,Lambda,1,0.34,0.285714286,0.053777897
3/13/2021,California,State,Epsilon,162,55.48,279.1428571,52.54100565
3/13/2021,California,State,Omicron,0,0,0,0
3/13/2021,California,State,Other,82,28.08,167.7142857,31.56762571
3/13/2021,California,State,Delta,0,0,0.142857143,0.026888949
3/14/2021,California,State,Epsilon,103,47.47,266.7142857,51.76046576
3/14/2021,California,State,Beta,0,0,1.714285714,0.332686443
3/14/2021,California,State,Other,75,34.56,164.8571429,31.99334627
3/14/2021,California,State,Omicron,0,0,0,0
3/14/2021,California,State,Mu,0,0,0,0
3/14/2021,California,State,Delta,0,0,0.142857143,0.02772387
3/14/2021,California,State,Alpha,39,17.97,76.57142857,14.85999446
3/14/2021,California,State,Lambda,0,0,0.285714286,0.055447741
3/14/2021,California,State,Gamma,0,0,5,0.970335459
3/14/2021,California,State,Total,217,100,515.2857143,100
3/15/2021,California,State,Mu,0,0,0,0
3/15/2021,California,State,Total,456,100,491.2857143,100
3/15/2021,California,State,Beta,0,0,1.571428571,0.319860425
3/15/2021,California,State,Gamma,8,1.75,5.428571429,1.104972376
3/15/2021,California,State,Epsilon,184,40.35,249.2857143,50.74149462
3/15/2021,California,State,Other,153,33.55,153.7142857,31.28816516
3/15/2021,California,State,Alpha,110,24.12,80.85714286,16.45827275
3/15/2021,California,State,Delta,1,0.22,0.142857143,0.02907822
3/15/2021,California,State,Omicron,0,0,0,0
3/15/2021,California,State,Lambda,0,0,0.285714286,0.058156441
3/16/2021,California,State,Lambda,0,0,0.285714286,0.060240964
3/16/2021,California,State,Beta,1,0.17,1,0.210843373
3/16/2021,California,State,Gamma,14,2.43,6.571428571,1.385542169
3/16/2021,California,State,Epsilon,270,46.96,233.8571429,49.30722892
3/16/2021,California,State,Omicron,0,0,0,0
3/16/2021,California,State,Total,575,100,474.2857143,100
3/16/2021,California,State,Delta,1,0.17,0.285714286,0.060240964
3/16/2021,California,State,Alpha,137,23.83,87.14285714,18.37349398
3/16/2021,California,State,Other,152,26.43,145.1428571,30.60240964
3/16/2021,California,State,Mu,0,0,0,0
3/17/2021,California,State,Lambda,1,0.17,0.428571429,0.09334163
3/17/2021,California,State,Gamma,5,0.83,6.142857143,1.337896702
3/17/2021,California,State,Total,599,100,459.1428571,100
3/17/2021,California,State,Alpha,159,26.54,93.71428571,20.41070317
3/17/2021,California,State,Delta,0,0,0.285714286,0.062227754
3/17/2021,California,State,Omicron,0,0,0,0
3/17/2021,California,State,Beta,3,0.5,1.428571429,0.311138768
3/17/2021,California,State,Other,190,31.72,142.2857143,30.98942128
3/17/2021,California,State,Mu,0,0,0,0
3/17/2021,California,State,Epsilon,241,40.23,214.8571429,46.79527069
3/18/2021,California,State,Gamma,9,1.61,6.571428571,1.457541191
3/18/2021,California,State,Epsilon,249,44.46,205.5714286,45.59569075
3/18/2021,California,State,Delta,0,0,0.285714286,0.063371356
3/18/2021,California,State,Lambda,0,0,0.428571429,0.095057034
3/18/2021,California,State,Beta,3,0.54,1.285714286,0.285171103
3/18/2021,California,State,Other,192,34.29,141,31.27376426
3/18/2021,California,State,Total,560,100,450.8571429,100
3/18/2021,California,State,Alpha,107,19.11,95.71428571,21.22940431
3/18/2021,California,State,Omicron,0,0,0,0
3/18/2021,California,State,Mu,0,0,0,0
3/19/2021,California,State,Omicron,0,0,0,0
3/19/2021,California,State,Other,142,28.74,140.8571429,30.88005011
3/19/2021,California,State,Beta,1,0.2,1.142857143,0.250548074
3/19/2021,California,State,Total,494,100,456.1428571,100
3/19/2021,California,State,Lambda,1,0.2,0.428571429,0.093955528
3/19/2021,California,State,Delta,0,0,0.285714286,0.062637018
3/19/2021,California,State,Alpha,134,27.13,104.4285714,22.89383025
3/19/2021,California,State,Epsilon,205,41.5,202,44.28437206
3/19/2021,California,State,Gamma,11,2.23,7,1.534606953
3/19/2021,California,State,Mu,0,0,0,0
3/20/2021,California,State,Other,88,25.14,141.7142857,30.5136881
3/20/2021,California,State,Lambda,0,0,0.285714286,0.061519532
3/20/2021,California,State,Delta,0,0,0.285714286,0.061519532
3/20/2021,California,State,Alpha,92,26.29,111.1428571,23.93109812
3/20/2021,California,State,Beta,2,0.57,1.428571429,0.307597662
3/20/2021,California,State,Omicron,0,0,0,0
3/20/2021,California,State,Gamma,8,2.29,7.857142857,1.691787142
3/20/2021,California,State,Epsilon,160,45.71,201.7142857,43.43278991
3/20/2021,California,State,Total,350,100,464.4285714,100
3/20/2021,California,State,Mu,0,0,0,0
3/21/2021,California,State,Omicron,0,0,0,0
3/21/2021,California,State,Alpha,54,24.32,113.2857143,24.35503686
3/21/2021,California,State,Other,49,22.07,138,29.66830467
3/21/2021,California,State,Total,222,100,465.1428571,100
3/21/2021,California,State,Delta,0,0,0.285714286,0.061425061
3/21/2021,California,State,Epsilon,112,50.45,203,43.64250614
3/21/2021,California,State,Gamma,6,2.7,8.714285714,1.873464373
3/21/2021,California,State,Lambda,0,0,0.285714286,0.061425061
3/21/2021,California,State,Mu,0,0,0,0
3/21/2021,California,State,Beta,1,0.45,1.571428571,0.337837838
3/22/2021,California,State,Total,512,100,473.1428571,100
3/22/2021,California,State,Lambda,0,0,0.285714286,0.060386473
3/22/2021,California,State,Epsilon,195,38.09,204.5714286,43.23671498
3/22/2021,California,State,Alpha,137,26.76,117.1428571,24.75845411
3/22/2021,California,State,Delta,0,0,0.142857143,0.030193237
3/22/2021,California,State,Other,172,33.59,140.7142857,29.74033816
3/22/2021,California,State,Mu,0,0,0,0
3/22/2021,California,State,Omicron,0,0,0,0
3/22/2021,California,State,Beta,1,0.2,1.714285714,0.362318841
3/22/2021,California,State,Gamma,7,1.37,8.571428571,1.811594203
3/23/2021,California,State,Lambda,0,0,0.285714286,0.062972292
3/23/2021,California,State,Omicron,0,0,0,0
3/23/2021,California,State,Total,439,100,453.7142857,100
